6421,ФГБОУ ВО Самарский государственный медицинский университет,-1,-1,-1,-1,-1,-1,101851,7,152663,7,176154,7,164659,9,169140,19,190199,8,26,86,92,2.17
6422,ФГБОУ ВО Первый Санкт-Петербургский государственный медицинский университет имени академика И.П. Павлова,-1,-1,-1,-1,239347,7,262851,8,238043,5,251778,7,275254,5,235617,5,268600,6,35,12,11,1.14
6423,ФГБОУ ВО Санкт-Петербургский государственный педиатрический медицинский университет,-1,-1,-1,-1,-1,-1,163318,7,180631,10,172920,23,108111,24,214860,6,245621,8,26,50,54,6.4
6424,ФГБОУ ВО Санкт-Петербургская государственная химико-фармацевтическая академия,-1,-1,-1,-1,-1,-1,-1,-1,177124,7,100417,16,99250,16,102325,15,-1,-1,8,-42,16,3.5
6425,ФГБОУ ВО Саратовский государственный медицинский университет имени В. И. Разумовского,-1,-1,-1,-1,-1,-1,127135,9,149374,7,138332,8,152685,8,131486,9,136716,9,26,7,7,0.27
6426,ФГБОУ ВО Северо-Западный государственный медицинский университет имени И. И. Мечникова,-1,-1,-1,-1,233954,5,210531,6,-1,-1,-1,-1,-1,-1,257580,7,310010,6,26,47,47,1.37
6427,ФГБОУ ВО Северный государственный медицинский университет,-1,-1,-1,-1,-1,-1,-1,-1,273152,6,277521,5,232731,2,147866,9,-1,-1,8,-45,0,1.62
6428,ФГБОУ ВО Северо-Осетинская государственная медицинская академия,-1,-1,152043,1,64135,8,96133,5,-1,-1,117309,6,117279,8,143374,6,150408,7,35,134,120,5.31
6429,ФГБОУ ВО Сибирский государственный медицинский университет,-1,-1,-1,-1,126139,5,190043,8,146047,5,-1,-1,-1,-1,88091,20,-1,-1,19,-53,-26,2.2
6430,ФГБОУ ВО Смоленский государственный медицинский университет,-1,-1,-1,-1,115642,7,98413,9,89166,8,86454,13,85424,6,55469,10,-1,-1,27,-52,-16,0.92
6431,ФГБОУ ВО Ставропольский государственный медицинский университет,-1,-1,-1,-1,-1,-1,129222,8,123044,8,183538,8,204441,8,204594,7,249478,7,26,93,91,4.38
6432,ФГБОУ ВО Тверской государственный медицинский университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153373,7,144011,6,145290,5,154431,6,13,0,-3,0.17
6436,ФГБОУ ВО Читинская государственная медицинская академия,-1,-1,-1,-1,-1,-1,-1,-1,173298,6,107261,13,112198,14,122759,16,141160,13,14,-18,51,3.25
6437,ФГБОУ ВО Ярославский государственный медицинский университет,-1,-1,-1,-1,-1,-1,-1,-1,120143,6,-1,-1,40855,13,43018,15,44941,11,14,-62,22,2.32
6440,ФГБОУ ДПО Новокузнецкий государственный институт усовершенствования врачей,-1,-1,-1,-1,-1,-1,223248,6,213427,6,-1,-1,188712,8,196245,5,-1,-1,14,-15,-12,0.3
6442,ФГБОУ ДПО Российская медицинская академия непрерывного профессионального образования,-1,-1,-1,-1,-1,-1,277229,6,314839,5,285131,5,220487,12,-1,-1,-1,-1,14,-20,4,1.02
6443,ФГБОУ ДПО Казанская государственная медицинская академия (филиал ФГБОУ ДПО РМАНПО),-1,-1,-1,-1,-1,-1,68894,5,-1,-1,72614,8,55664,7,141798,16,62978,8,13,-13,-13,-0.92
6457,Администрация Восточного управленческого округа,-1,-1,-1,-1,46661,16,47988,16,41683,150,38799,131,96160,4,104960,4,128234,4,19,-16,133,1.33
6458,Администрация Горнозаводского управленческого округа,-1,-1,-1,-1,-1,-1,-1,-1,51098,97,58734,81,55054,28,54598,26,73057,25,14,42,-35,6.64
6459,Администрация Западного управленческого округа,46246,15,58849,16,66538,16,53236,13,57367,9,40015,70,54901,84,30503,10,48582,18,68,5,22,1.48
6460,Администрация Северного управленческого округа ,-1,-1,-1,-1,-1,-1,-1,-1,49286,18,31367,18,30726,21,36858,18,39166,17,14,-20,-21,3.33
6461,Администрация Южного управленческого округа,-1,-1,-1,-1,49704,15,52512,15,69958,117,52888,4,147409,9,68273,5,84682,1,22,196,171,1.33
6486,Московская городская военная прокуратура,154026,13,130218,13,206820,12,209483,13,197782,13,209953,13,252549,11,235706,9,243404,8,68,58,44,0.99
6487,Военная прокуратура Балтийского флота,134242,8,133824,8,183086,8,173949,8,200853,8,191243,8,218303,8,256916,7,213453,4,58,91,68,0.5
6488,Военная прокуратура Восточного военного округа,197452,24,192053,25,236196,24,234533,23,226764,24,249609,17,346867,3,357763,3,286698,18,68,45,37,1.11
6489,Военная прокуратура Южного военного округа,147526,15,164227,19,196187,21,207739,25,209277,28,228746,26,262553,30,400682,3,246212,6,68,66,42,1.92
6490,Военная прокуратура Центрального военного округа,159144,33,148947,32,201811,33,205265,32,208298,32,218349,31,241836,32,240391,30,241311,25,68,51,43,1.04
6491,Военная прокуратура Западного военного округа,174391,31,134368,31,197906,30,199160,29,209953,30,196896,29,326525,4,348491,4,332873,4,48,12,12,1.14
6492,Военная прокуратура Ракетных войск стратегического назначения,161123,21,138321,20,202432,17,211547,17,225902,17,210974,14,251459,15,239396,14,262110,5,58,48,25,0.91
6493,Военная прокуратура Тихоокеанского флота,245591,12,219967,11,243278,11,251606,11,243244,11,268116,10,339287,2,305110,10,263031,7,68,7,-1,2.43
6494,Военная прокуратура Северного флота,314658,10,268339,8,275642,9,313326,8,285686,9,275442,7,391542,1,311176,7,324288,7,68,3,-1,1.43
6495,Военная прокуратура Черноморского флота,-1,-1,-1,-1,-1,-1,243990,8,213404,8,235305,8,251662,7,261820,6,267194,7,26,9,8,0.1
6519,ФКОУ ВО Академия права и управления Федеральной службы исполнения наказаний,43439,363,44156,363,-1,-1,165339,6,106042,5,118421,6,135318,7,123336,5,-1,-1,52,211,-6,0.65
6520,ФГКОУ ВО Московский университет министерства внутренних дел Российской Федерации имени В.Я. Кикотя,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134861,322,219163,2,219976,6,-1,-1,6,63,-36,5.67
6528,Севастополь*, должностное лицо,-1,-1,-1,-1,-1,-1,111314,1,250676,7,241644,4,-1,-1,117403,39,50980,121,14,-79,28,-5.67
6529,Крым, должностные лица,-1,-1,-1,-1,-1,-1,82346,61,78099,74,84412,80,82933,102,93747,103,91977,111,26,11,50,1.98
6530,Севастополь, должностные лица,-1,-1,-1,-1,-1,-1,33447,377,54189,5,39909,401,43341,45,111283,3,103369,81,26,209,27,10.03
6531,Крым, должностные лица (ЗС),-1,-1,-1,-1,-1,-1,58393,89,112523,93,104045,86,138842,118,138633,89,128538,110,26,120,138,5.11
6532,Севастополь, должностные лица (ЗС),-1,-1,-1,-1,-1,-1,43950,23,80554,53,87795,55,86818,53,90381,51,79954,53,26,81,243,3.43
6533,Крым, должностные лица (ТИК),-1,-1,-1,-1,-1,-1,72829,17,122131,15,108992,17,108272,18,182970,17,111855,18,26,53,77,2.46
6534,Севастополь, должностные лица (ТИК),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,70940,15,70859,13,66478,15,10,-6,-6,5.45
6535,Крым, должностные лица (ВСуд),-1,-1,-1,-1,-1,-1,87130,83,57269,45,212605,110,221833,111,61092,40,55930,127,26,-35,-34,7.25
6536,Севастополь, должностные лица (ВСуд),-1,-1,-1,-1,-1,-1,-1,-1,39877,85,39543,72,36934,51,42739,47,48531,41,14,21,-61,2.57
6537,Крым, должностные лица (АрбСуд),-1,-1,-1,-1,-1,-1,48956,39,33403,26,37787,38,32792,79,35748,83,42851,81,26,-12,-1,3.27
6538,Севастополь, должностные лица (АрбСуд),-1,-1,-1,-1,-1,-1,16666,19,37500,16,42879,16,44002,18,50021,16,54201,16,26,225,116,4.58
6539,Крым, должностные лица (Прокуратура),-1,-1,-1,-1,-1,-1,100712,30,108051,29,120520,29,105055,33,126702,28,151310,28,26,50,37,1.46
6540,Севастополь, должностные лица (Прокуратура),-1,-1,-1,-1,-1,-1,102718,9,149274,9,114431,9,105302,9,203485,9,155229,9,26,51,51,1.77
6542,Севастополь, должностные лица (СледКом),-1,-1,-1,-1,-1,-1,144023,8,204185,2,302660,2,220755,7,300541,1,-1,-1,14,53,29,-0.58
6543,Крым, Севастополь, должностные лица (ФСИН),-1,-1,-1,-1,-1,-1,69249,7,66216,29,68796,28,74751,32,80617,25,78863,37,26,13,72,1.54
6545,Севастополь, должностные лица (МЧС),-1,-1,-1,-1,-1,-1,46769,24,68083,24,70989,17,74160,22,85275,28,90969,20,26,94,68,3.38
6546,Крым, должностные лица (ФСС),-1,-1,-1,-1,-1,-1,24786,23,32043,31,30387,35,38826,85,37921,91,-1,-1,19,52,149,2.25
6547,Севастополь, должностные лица (ФСС),-1,-1,-1,-1,-1,-1,29109,43,30735,53,37848,31,36884,33,41175,36,39052,35,26,34,27,1.9
6548,Крым, должностные лица (ПФР),-1,-1,-1,-1,-1,-1,41960,22,41439,201,-1,-1,47903,412,55530,182,54611,173,26,30,173,3.05
6549,Севастополь, должностные лица (ПФР),-1,-1,-1,-1,18375,20,34576,29,45930,31,44747,36,51202,37,58304,34,60075,33,35,226,274,6.34
6550,Крым, Севастополь, должностные лица (ФАС),-1,-1,-1,-1,-1,-1,27240,21,31237,24,29798,31,30305,22,32180,25,32918,31,26,20,47,2.39
6551,Крым, должностные лица (ФНС),-1,-1,-1,-1,-1,-1,44200,33,86934,29,116417,34,122580,37,121388,40,123802,40,26,180,190,4.54
6552,Севастополь, должностные лица (ФНС),-1,-1,-1,-1,-1,-1,41387,11,67951,10,104084,9,124533,9,135906,13,153759,12,26,271,293,9.2
6553,Крым, Севастополь, должностные лица (Роспотребнадзор),-1,-1,-1,-1,-1,-1,31007,6,53464,6,67033,6,42785,7,55468,6,68773,6,26,121,121,5.04
6554,Крым, Севастополь, должностные лица (Росреестр),-1,-1,-1,-1,-1,-1,37426,69,48119,137,64806,141,40988,130,42090,147,42085,156,26,12,57,6.2
6555,Крым, Севастополь, должностные лица (Росстат),-1,-1,-1,-1,-1,-1,25439,53,35772,49,31313,75,84873,6,41331,92,42348,86,26,66,88,2.5
6556,Севастополь, должностные лица (Росстат) (присоединен к Росстат Крым),-1,-1,-1,-1,-1,-1,60428,2,59673,3,37422,14,34869,102,-1,-1,-1,-1,2,-6,45,4.0
6557,Крым, Севастополь, должностные лица (Россельхознадзор, присоединено к Южному МРУ),-1,-1,-1,-1,-1,-1,-1,-1,29963,172,31598,175,32260,174,34199,173,-1,-1,8,14,14,2.62
6558,Крым, Севастополь, должностные лица (Росздравнадзор),-1,-1,-1,-1,-1,-1,31877,4,63487,5,38963,7,44537,9,45468,8,58041,8,13,48,50,2.96
6560,Крым, Севастополь, должностные лица (Росприроднадзор),-1,-1,-1,-1,-1,-1,18210,27,35074,29,30062,27,38497,12,49875,12,-1,-1,19,173,85,5.87
6561,Крым, Севастополь, должностные лица (Ространснадзор),-1,-1,-1,-1,-1,-1,20110,30,30398,31,55719,1,78125,1,343025,1,101403,1,10,51,53,6.6
6562,Крым, должностные лица (Таможня),38238,3037,41378,1961,60582,1173,67047,1145,93168,1214,66567,671,62952,606,86839,220,73469,759,68,92,33,1.09
6563,Севастополь, должностные лица (Таможня),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,61662,37,62284,54,66653,47,-1,-1,6,8,17,2.58
6566,Крым, должностные лица (Росказна),-1,-1,-1,-1,-1,-1,32603,23,50886,31,56457,24,117007,12,146529,11,163975,10,26,402,148,8.08
6567,Севастополь, должностные лица (Росказна),-1,-1,-1,-1,-1,-1,24809,9,76731,10,80596,11,85947,14,100208,12,89158,12,26,259,425,5.25
6571,*Алушта - городской округ,-1,-1,-1,-1,-1,-1,29158,4,37697,30,48783,28,70586,19,-1,-1,-1,-1,4,87,24,5.9
6572,*Армянск - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,41574,77,49122,77,44227,71,47290,68,49517,42,14,19,-19,2.46
6573,*Бахчисарай - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51186,25,48483,27,51503,55,56728,37,13,10,30,11.75
6574,*Бахчисарайский район,-1,-1,-1,-1,-1,-1,18045,12,40369,44,45818,57,47333,47,48435,57,53982,43,26,199,468,4.25
6575,*Белогорск - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,43344,8,37766,23,55267,25,55920,20,50718,22,14,17,104,2.64
6576,*Белогорский район,-1,-1,-1,-1,-1,-1,20257,8,42262,10,45106,42,44190,70,46409,53,49682,32,26,145,332,2.44
6577,*Джанкой - городской округ,-1,-1,-1,-1,-1,-1,29068,39,41164,43,46490,45,54212,65,55589,61,52009,66,26,78,118,4.15
6578,*Джанкойский район,-1,-1,-1,-1,-1,-1,23516,186,47756,106,53426,110,50173,155,51973,152,49835,158,26,111,88,2.63
6579,*Евпатория - городской округ,-1,-1,-1,-1,-1,-1,22664,119,32163,149,42213,153,40494,49,43272,47,52070,42,26,129,50,7.25
6580,*Керчь - городской округ,-1,-1,-1,-1,-1,-1,22773,96,36053,231,42882,141,44991,208,48291,221,48778,160,26,114,158,2.83
6581,*Кировский район,-1,-1,-1,-1,-1,-1,14723,93,23999,126,30400,123,39034,195,32845,120,34757,108,26,136,167,7.07
6582,*Красногвардейский район,-1,-1,-1,-1,-1,-1,17084,59,31663,119,34541,129,27206,219,34720,137,36220,144,26,112,186,4.58
6583,*Красноперекопск - городской округ,-1,-1,-1,-1,-1,-1,18347,5,34982,24,42649,48,45060,27,55528,76,48362,32,14,38,52,5.37
6584,*Красноперекопский район,-1,-1,-1,-1,-1,-1,19765,28,37766,27,46940,51,46234,57,47457,57,48963,5,19,140,197,7.33
6585,*Ленинский район,-1,-1,-1,-1,-1,-1,14781,6,35433,2,57087,8,49113,10,54639,22,44696,62,26,202,2215,9.31
6586,*Нижнегорский район,-1,-1,-1,-1,-1,-1,17260,33,28317,23,43920,85,46080,54,47848,120,29643,18,26,71,42,2.08
6587,*Первомайский район,-1,-1,-1,-1,-1,-1,24596,65,26236,97,36817,143,39631,164,38105,88,27270,115,26,10,73,2.77
6588,*Раздольненский район,-1,-1,-1,-1,-1,-1,23738,13,46266,36,64079,23,62543,33,62122,33,48686,26,26,105,131,4.41
6589,*Саки - городской округ,-1,-1,-1,-1,-1,-1,24936,56,44338,24,40136,93,36818,124,36299,84,33902,91,26,35,62,2.69
6590,*Сакский район,-1,-1,-1,-1,-1,-1,16862,214,27108,329,32644,348,35212,344,34471,202,45694,217,26,170,172,5.46
6591,*Симферополь - городской округ,-1,-1,-1,-1,-1,-1,24332,49,36451,78,50943,92,53695,73,59683,66,63303,64,26,160,213,6.11
6592,*Симферопольский район,-1,-1,-1,-1,-1,-1,15967,13,29086,76,45214,68,46373,99,49384,54,50575,26,26,216,371,6.62
6593,*Советский район,-1,-1,-1,-1,-1,-1,17115,44,27933,119,36559,125,39802,148,45484,174,39945,186,26,133,390,2.79
6594,*Судак - городской округ,-1,-1,-1,-1,-1,-1,26440,67,35966,74,44671,96,36544,170,38765,154,49722,3,19,46,94,3.97
6595,*Феодосия - городской округ,-1,-1,-1,-1,-1,-1,29090,57,44421,57,48255,66,50584,68,36259,10,53386,56,26,83,82,4.62
6596,*Черноморский район,-1,-1,-1,-1,-1,-1,25301,9,29798,22,44623,47,46791,39,45887,44,49762,25,26,96,155,2.18
6597,*Ялта - городской округ,-1,-1,-1,-1,-1,-1,20620,15,45844,125,50415,187,77353,25,69273,2,42486,11,26,106,102,0.0
6599,*Андреевский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,63027,12,48236,20,66493,11,51082,29,13,-18,20,1.23
6600,*Балаклавский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55643,14,75509,14,50027,30,10,-10,27,0.7
6602,*Гагаринский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,32781,20,40305,29,37466,40,39215,36,40780,38,14,24,89,1.83
6603,*Инкерман - городской округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35585,7,52118,13,55724,14,48453,21,13,36,133,1.18
6604,*Качинский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,36926,12,31200,16,34541,16,-1,-1,6,-6,19,6.17
6605,*Ленинский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31621,35,53933,38,50817,38,57391,25,13,81,41,4.46
6606,*Нахимовский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,52891,1,39293,34,48281,54,38765,32,59998,28,13,52,13,0.0
6608,*Терновский муниципальный округ,-1,-1,-1,-1,-1,-1,-1,-1,10000,1,19922,2,20986,10,23426,7,-1,-1,4,11,-6,11.0
6609,ФГБОУ ВО Новосибирский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163661,10,186067,8,-1,-1,4,13,2,-2.25
6610,ФГБОУ ВО "Алтайский государственный аграрный университет",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,84050,1112,149993,6,139908,6,-1,-1,6,66,-64,2.38
6611,ФГБОУ ВО Кубанский государственный аграрный университет имени И.Т. Трубилина,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183069,7,203359,8,-1,-1,4,11,22,0.0
6612,ФГБОУ ВО Оренбургский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125191,7,93891,6,-1,-1,4,-25,-32,-4.0
6613,ФГБОУ ВО Санкт-Петербургский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,165880,8,165298,7,-1,-1,4,0,-8,2.5
6615,ФГБОУ ВО Башкирский государственный аграрный университет,-1,-1,-1,-1,-1,-1,216788,1,122658,7,116732,5,165072,10,172773,4,178110,5,4,34,42,4.89
6616,ФГБОУ ВО "Брянский государственный аграрный университет",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,158633,6,166378,7,-1,-1,4,4,17,-0.38
6621,ФГБОУ ВО Рязанский государственный агротехнологический университет имени П.А. Костычева,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,176757,7,193624,6,-1,-1,4,9,2,4.0
6622,ФГБОУ ВО Белгородский государственный аграрный университет имени В.Я. Горина,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,157654,7,129433,6,-1,-1,4,-17,-19,-0.88
6624,ФГБОУ ВО Горский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,101057,7,84433,11,99142,6,-1,-1,6,-1,-2,0.0
6626,ФГБОУ ВО Ульяновский государственный аграрный университет имени П.А. Столыпина,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,93040,6,112570,6,-1,-1,4,20,20,5.25
6628,ФГБОУ ВО Красноярский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135156,7,157227,7,-1,-1,4,16,16,0.75
6631,ФГБОУ ВО Саратовский государственный аграрный университет имени Н.И. Вавилова,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117667,6,103951,6,-1,-1,4,-11,-11,-2.25
6634,ФГБОУ ВО Донской государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,102950,8,132700,6,-1,-1,4,28,22,-0.5
6639,ФГБОУ ВО Иркутский государственный аграрный университет имени А.А.Ежевского,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,120466,6,172663,6,-1,-1,4,43,43,14.25
6640,ФГБОУ ВО Орловский государственный аграрный университет имени Н.В.Парахина,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,189250,7,158542,8,-1,-1,4,-16,-10,-2.0
6643,ФГБОУ ВО Воронежский государственный аграрный университет имени императора Петра I,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183529,8,219061,7,-1,-1,4,19,18,1.25
6644,ФГБОУ ВО Омский государственный аграрный университет имени П.А. Столыпина,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,171717,7,168657,7,-1,-1,4,-1,-1,0.0
6645,ФГБОУ ВО Курская государственная сельскохозяйственная академия имени И.И. Иванова,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141632,7,165509,6,-1,-1,4,16,16,1.12
6648,ФГБОУ ВО Дагестанский государственный аграрный университет имени М.М. Джамбулатова,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146240,7,159152,7,-1,-1,4,8,8,0.0
6651,ФГБОУ ВО Южно-Уральский государственный аграрный университет,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149691,7,147337,7,-1,-1,4,-1,-1,-0.25
6654,ФГБОУ ВО Ижевская государственная сельскохозяйственная академия,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169232,7,142249,7,-1,-1,4,-15,-15,1.5
6659,ФГБОУ ВО Волгоградский государственный аграрный университет,-1,-1,-1,-1,-1,-1,44766,10,45975,10,50380,11,72311,18,86726,21,57406,9,26,28,27,2.93
6661,ФГБОУ ВО Бурятская государственная сельскохозяйственная академия имени В.Р.Филиппова,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130417,7,135050,7,-1,-1,4,3,3,-1.5
6665,Владимирский юридический институт федеральной службы исполнения наказаний,39101,224,43235,194,-1,-1,-1,-1,-1,-1,-1,-1,133598,1,107757,4,-1,-1,11,10,4,1.0
6668,Кузбасский институт федеральной службы исполнения наказаний,46214,77,51887,122,-1,-1,-1,-1,-1,-1,-1,-1,124822,4,129411,4,-1,-1,11,12,26,1.13
6669,Самарский юридический институт федеральной службы исполнения наказаний,37012,106,38479,103,-1,-1,-1,-1,-1,-1,-1,-1,99282,5,108492,5,-1,-1,11,3,3,1.04
6674,ФГБОУ ВО Оренбургский государственный университет,-1,-1,-1,-1,-1,-1,-1,-1,217244,1,161188,4,133714,4,114723,19,121368,22,6,5,67,1.15
6694,ФГБОУ ВО  Волгоградская государственная академия физической культуры,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103995,6,115442,6,148029,1,4,11,11,0.0
6698,ФГБОУ ВО Смоленская государственная академия физической культуры, спорта и туризма,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,114130,6,99861,7,-1,-1,4,-12,-7,6.62
6699,ФГБОУ ВО  Кубанский государственный университет физической культуры, спорта и туризма,-1,-1,-1,-1,-1,-1,-1,-1,358083,1,-1,-1,128611,9,187392,7,-1,-1,4,45,45,4.12
6700,ФГБОУ ВО Национальный государственный университет физической культуры, спорта и здоровья им. П.Ф. Лесгафта, Санкт-Петербург,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,269686,7,307630,7,-1,-1,4,14,14,2.38
6701,ФГБОУ ВО Российский государственный университет физической культуры, спорта, молодежи и туризма,-1,-1,-1,-1,-1,-1,-1,-1,352345,2,-1,-1,249157,6,264017,7,-1,-1,4,5,8,8.88
6702,ФГБОУ ВО Сибирский государственный университет физической культуры и спорта (СибГУФК),-1,-1,-1,-1,-1,-1,158636,6,96240,7,105985,7,120753,8,164115,8,202359,8,26,27,32,6.87
6703,ФГБОУ ВО Уральский государственный университет физической культуры,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,153118,10,162245,10,-1,-1,4,5,5,4.5
6707,ФГБОУ ВО Сибирская пожарно-спасательная академия ГПС МЧС России,-1,-1,-1,-1,-1,-1,-1,-1,114519,7,112745,7,124926,7,204719,9,162261,7,14,41,41,3.04
6708,ФГБВОУ ВО Академия гражданской защиты МЧС России,-1,-1,-1,-1,123282,55,106013,48,99248,88,-1,-1,109765,314,173469,4,175452,2,22,-10,55,0.39
6709,ФГБОУ ВО Уральский институт Государственной противопожарной службы МЧС России,57479,40,57611,27,-1,-1,104548,3,105218,5,105892,4,136293,8,153031,8,160936,6,68,179,64,0.0
6710,ФГБОУ ВО Академия государственной противопожарной службы МЧС России,-1,-1,-1,-1,-1,-1,-1,-1,109903,100,168827,5,-1,-1,340676,7,213810,5,8,209,35,2.5
6712,ФГБОУ ВО Ивановская пожарно-спасательная академия ГПС МЧС России,65181,154,57655,46,64676,42,90763,7,88474,5,89542,9,95752,8,132945,7,106611,6,68,63,-18,1.02
6718,ФГБОУ ВО Поволжский государственный университет телекоммуникаций и информатики,-1,-1,-1,-1,156792,8,153225,6,159293,7,175113,6,162724,7,172222,7,-1,-1,27,9,1,1.04
6725,ФГБОУ ВО Самарский государственный университет путей сообщения,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146945,10,166226,8,-1,-1,4,13,10,6.25
6728,ФГБОУ ВО Иркутский государственный университет путей сообщения,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,215634,6,244124,6,213605,7,216831,7,13,0,4,0.62
6731,ФГБОУ ВО Омский государственный университет путей сообщения,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,159966,7,196944,6,200632,6,10,25,14,6.5
6732,ФГБОУ ВО Уральский государственный университет путей сообщения (Екатеринбург),-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,327137,6,333333,7,291666,4,4,1,1,2.02
6734,ФГБОУ ВО Ростовский государственный университет путей сообщения,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,208866,7,205711,7,221991,6,10,6,3,-1.0
6738,Комитет по контролю за имуществом Санкт-Петербурга,-1,-1,-1,-1,-1,-1,-1,-1,98623,3,92698,70,105927,93,112638,109,110175,122,13,18,50,3.23
6739,Комитет Санкт-Петербурга по делам Арктики,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131617,12,165076,22,132280,12,10,0,0,3.12
6740,Комитет территориального развития Санкт-Петербурга,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,136901,12,125526,13,101430,48,10,-25,8,1.3
6746,ЮФО Межрегиональное управление Федеральной службы по экологическому, технологическому и атомному надзору по Крыму и г. Севастополю*,-1,-1,-1,-1,-1,-1,48957,8,39814,7,72123,7,61365,8,63324,8,-1,-1,19,29,29,0.21
6748,Муниципальный округ Богородское,-1,-1,-1,-1,73773,1,95375,1,119015,15,119767,14,74703,16,142855,17,144989,17,14,21,25,3.35
6749,Сосновское сельское поселение,-1,-1,35761,4,36801,8,46563,9,30000,11,50592,11,36077,19,52379,8,66796,7,35,81,74,2.75
6750,Муниципальный округ Пресненский (ЦАО),-1,-1,78576,1,144305,1,188333,1,97593,14,90047,29,-1,-1,118489,16,-1,-1,8,21,36,-2.0
6751,Муниципальный округ Арбат,-1,-1,-1,-1,-1,-1,193870,3,212989,3,111983,10,117333,11,92321,13,161958,11,13,44,68,1.06
6752,Муниципальный округ Отрадное (СВАО),-1,-1,-1,-1,-1,-1,91910,5,119472,19,118340,21,109671,8,139493,14,-1,-1,8,16,-2,3.88
6753,Муниципальный округ Алтуфьевский,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129425,15,111406,3,177402,11,-1,-1,6,37,16,2.17
6754,Муниципальный округ Хорошевский (САО),-1,-1,-1,-1,105845,5,100842,4,122727,15,115508,13,101512,10,66000,9,94238,13,14,-23,-23,3.71
6755,Муниципальный округ Бескудниковский,-1,-1,-1,-1,-1,-1,-1,-1,142037,25,-1,-1,151208,16,105717,10,207807,13,14,46,26,2.8
6756,Муниципальный округ Войковский,-1,-1,-1,-1,-1,-1,-1,-1,138767,5,218457,3,190416,15,178846,9,198540,11,10,4,0,0.57
6757,Муниципальный округ Головинский (САО),63517,4,60458,6,55322,6,85706,8,93186,19,107324,17,129358,22,123048,21,183390,20,51,203,381,4.1
6758,Муниципальный округ Дмитровский (САО),-1,-1,-1,-1,-1,-1,135758,5,131048,5,125498,5,159194,13,131073,10,145978,12,10,-8,-9,1.07
6759,Муниципальный округ Левобережный (САО),-1,-1,-1,-1,-1,-1,-1,-1,110844,10,126715,10,195196,10,229317,9,278441,11,14,151,156,4.55
